id,nome
10415,"Número de unidades locais, pessoal ocupado assalariado, pessoal assalariado médio, salários e outras remunerações e salário médio mensal das fundações privadas e associações sem fins lucrativos, por sexo e nível de escolaridade, segundo classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado"
10417,"Número de unidades locais, pessoal ocupado assalariado, pessoal assalariado médio, salários e outras remunerações e salário médio mensal das entidades sem fins lucrativos, por sexo e nível de escolaridade, segundo classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado"
3500,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das fundações privadas e associações sem fins lucrativos, por tipo de entidade, classificação das fundações privadas e associações sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia de 2006)"
3501,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das entidades sem fins lucrativos, por classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia de 2006)"
3509,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das entidades sem fins lucrativos, por classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia de 2010)"
3510,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das fundações privadas e associações sem fins lucrativos, por grupos da classificação das fundações privadas e associações sem fins lucrativos, para os municípios com pelo menos 50.000 habitantes no ano de 2010 (metodologia de 2010)"
3512,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das fundações privadas e associações sem fins lucrativos, por tipo de entidade, classificação, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia de 2010)"
3606,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das entidades sem fins lucrativos (metodologia de 2010)"
3607,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das entidades sem fins lucrativos, por grupos da classificação das entidades sem fins lucrativos, para os municípios com pelo menos 50.000 habitantes no ano de 2010 (metodologia de 2010)"
3608,"Unidades locais, pessoal ocupado assalariado em 31.12, total, do sexo masculino, do sexo feminino e do nível superior, salários e outras remunerações, total, do sexo masculino, do sexo feminino e do nível superior, e salário médio mensal, total, do sexo masculino, do sexo feminino e do nível superior, das fundações privadas e associações sem fins lucrativos (metodologia de 2010)"
3609,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das fundações privadas e associações sem fins lucrativos, por grupos da classificação das fundações privadas e associações sem fins lucrativos, para os municípios com pelo menos 50.000 habitantes no ano de 2010 (metodologia de 2006)"
3610,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das fundações privadas e associações sem fins lucrativos (metodologia de 2006)"
3611,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das entidades sem fins lucrativos, por grupos da classificação das entidades sem fins lucrativos, para os municípios com pelo menos 50.000 habitantes no ano de 2010 (metodologia de 2006)"
3612,"Unidades locais, pessoal ocupado assalariado em 31.12, salários e outras remunerações e salário médio mensal das entidades sem fins lucrativos (metodologia de 2006)"
6914,"Número de unidades locais, pessoal ocupado assalariado, pessoal assalariado médio, salários e outras remunerações e salário médio mensal das fundações privadas e associações sem fins lucrativos, por sexo e nível de escolaridade, segundo classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia 2016)"
6915,"Número de unidades locais, pessoal ocupado assalariado, pessoal assalariado médio, salários e outras remunerações e salário médio mensal das entidades sem fins lucrativos, por sexo e nível de escolaridade, segundo classificação das entidades sem fins lucrativos, faixas de ano de fundação e faixas de pessoal ocupado assalariado (metodologia 2016)"
